repo,file,issue_number,developers,topic_id,topic_name,topic_prob,topic_label,topic_category,topic_reason
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,31,"pjspillai, JCCVW",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,30,seemantasaha,7,7_the_layer_loss_pytorch,0.6935731026931476,Layer-wise loss implementation in PyTorch,SE4AI,"The raw label contains ""layer_loss"" (implementing/handling loss at the model layer level) and ""pytorch"" (a framework/library), signalling an engineering/implementation topic about building AI models rather than core AI theory."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,29,rameezrehman83,7,7_the_layer_loss_pytorch,0.6925131104834489,Layer-wise loss implementation in PyTorch,SE4AI,"The raw label contains ""layer_loss"" (implementing/handling loss at the model layer level) and ""pytorch"" (a framework/library), signalling an engineering/implementation topic about building AI models rather than core AI theory."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,28,Fanshia,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,26,hamedbehzadi,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,25,"Ada-Nick, andreimargeloiu, surfaniac, hequn, janphhe, HRKpython",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,24,"xuzhang5788, pantheon5100, emily19941102",40,40_grasp_the_ggcnn_depth,0.8898947681278122,GGCNN-based depth-image robotic grasping,AI,"I assigned AI because the raw label contains ""grasp"" and ""ggcnn"" (a neural network model for grasp detection) and ""depth"", indicating machine-learning-based robotic grasp perception using depth images rather than software engineering topics."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,23,"jenskrauth, 924175302, navraj432, abhigoku10",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,21,"gaody9527, jurgyy, PowerOfCreation, jayanthsrinivas, kobotschick, somdipdey, jple",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,20,bemoregt,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,19,sverneka,16,16_l2_mult_param_bottom,0.7419377790238981,L2 regularization multiplier for bottom-layer parameters,AI,"I chose AI because ""l2"" indicates L2 norm/regularization (a common ML concept), ""mult_param"" points to a multiplier/hyperparameter affecting parameters, and ""bottom"" implies bottom/low-level model layers — together suggesting a machine-learning hyperparameter."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,18,"kuabhish, Matty0512, stabgan",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,17,"osimeoni, mrshinest, PowerOfCreation, jht0664, wugoukanle, avnishbm, shsshs, ccivit, hrishikeshv",27,27_tensorflow_keras_tf_py,0.700728934338736,TensorFlow & Keras (Python),AI,"The raw tokens ""tensorflow"", ""keras"", ""tf"", and ""py"" indicate Python-based deep learning frameworks/libraries used for building and training AI models. These signals point to AI model development rather than general software-engineering topics."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,14,junkwhinger,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,12,"Mateus224, vianamp, chavdim, back-kh, vense, xieenze",27,27_tensorflow_keras_tf_py,0.8127448705385942,TensorFlow & Keras (Python),AI,"The raw tokens ""tensorflow"", ""keras"", ""tf"", and ""py"" indicate Python-based deep learning frameworks/libraries used for building and training AI models. These signals point to AI model development rather than general software-engineering topics."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,11,"jacobgil, vianamp",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,10,"ttppss, Duanxuxxx, Yamadate, wjlhahaha, leanderme",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,9,lukasbrunke,26,26_i0906_20224_vec_07,0.622540341486343,Vector embeddings / representation,AI,"I labeled it AI because the token ""vec"" strongly signals vector representations or embeddings used in machine learning, while the remaining alphanumeric string looks like an ID or run/date identifier rather than software-engineering terminology."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,8,"kirk86, ashiqimran",7,7_the_layer_loss_pytorch,0.6935731026931476,Layer-wise loss implementation in PyTorch,SE4AI,"The raw label contains ""layer_loss"" (implementing/handling loss at the model layer level) and ""pytorch"" (a framework/library), signalling an engineering/implementation topic about building AI models rather than core AI theory."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,6,"jacobgil, pGit1, pardha-fission",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,5,"jinchenglee, jacobgil",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,4,"cjmielke, jacobgil",17,17_memory_gpu_batch_size,1.0,GPU memory and batch size (model training),AI,"The terms ""gpu"", ""memory"", and ""batch_size"" indicate concerns about deep learning model training and hardware/resource management; these are core AI/ML training topics rather than general SE or AI-for-SE."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,3,jf003320018,35,35_attention_attentiongan_scheme_mask,1.0,Attention mechanisms and AttentionGAN (masking schemes),AI,"The raw label contains signals like ""attention"", ""attentiongan"", ""scheme"", and ""mask"", which point to attention mechanisms and an AttentionGAN architecture/attention masking strategies in machine learning. These are core AI/ML concepts rather than software-engineering topics."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,2,"thiippal, jf003320018, jacobgil, absentm",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jacobgil_keras-grad-cam_issues,jacobgil_keras-grad-cam_issues.json,1,"thiippal, jf003320018, jacobgil",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jaredwinick_img2vec-keras_issues,jaredwinick_img2vec-keras_issues.json,5,"vinnitu, jaredwinick",27,27_tensorflow_keras_tf_py,0.7854829431763486,TensorFlow & Keras (Python),AI,"The raw tokens ""tensorflow"", ""keras"", ""tf"", and ""py"" indicate Python-based deep learning frameworks/libraries used for building and training AI models. These signals point to AI model development rather than general software-engineering topics."
jaredwinick_img2vec-keras_issues,jaredwinick_img2vec-keras_issues.json,4,"johndpope, jaredwinick",42,42_acc_val_epoch_loss,1.0,Model training metrics (accuracy & validation loss),AI,"I assigned AI because the raw label contains ML training/evaluation signals—""acc"" (accuracy), ""val"" (validation), ""epoch"", and ""loss""—which indicate model training and performance metrics."
jaredwinick_img2vec-keras_issues,jaredwinick_img2vec-keras_issues.json,3,jaredwinick,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
jaredwinick_img2vec-keras_issues,jaredwinick_img2vec-keras_issues.json,2,jaredwinick,15,15_tensor_at_task_datarep,1.0,Tensor-based task data representation,AI,"The raw label contains ""tensor"" and ""datarep"" alongside ""task"", signaling machine learning data/tensor representations for tasks; these are core AI/ML concepts rather than pure software engineering."
jaredwinick_img2vec-keras_issues,jaredwinick_img2vec-keras_issues.json,1,jaredwinick,13,13_license_demo_lichess_this,0.6352591845073803,Lichess license and demo,SE,"The raw label contains ""license"" and ""lichess"", indicating questions about software licensing or distribution for the Lichess project, and ""demo"" suggests demonstration/deployment topics—signals pointing to software engineering."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,323,SakhinetiPraveena,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,322,"dpascualhe, SakhinetiPraveena",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,317,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,316,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,315,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,313,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,311,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,310,"dpascualhe, jayzalani",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,309,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,303,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,301,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,299,dpascualhe,17,17_memory_gpu_batch_size,0.8087309806216733,GPU memory and batch size (model training),AI,"The terms ""gpu"", ""memory"", and ""batch_size"" indicate concerns about deep learning model training and hardware/resource management; these are core AI/ML training topics rather than general SE or AI-for-SE."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,295,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,293,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,292,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,288,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,284,jayzalani,34,34_jderobot_detectionsuite_darknet_wiki,0.2573967499180976,JdeRobot DetectionSuite — Darknet object detection,SE4AI,"The label mentions JdeRobot and DetectionSuite (software/robotics framework) together with Darknet (an AI object-detection library) and wiki (documentation), indicating integration/development of software to run AI models, so it's software engineering for AI."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,282,"dpascualhe, rudrakatkar",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,281,"dpascualhe, SakhinetiPraveena",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,280,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,277,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,275,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,273,dpascualhe,30,30_training_predict_save_stop,0.9705088794103842,"Model training, prediction, and checkpointing",AI,"The raw label contains ML lifecycle terms ""training"", ""predict"", ""save"", and ""stop"", pointing to model training/prediction and saving/checkpointing (e.g., early stopping), which are core AI/ML activities."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,271,dpascualhe,36,36_images_ndf_the_netd,1.0,Image-based NDF neural networks,AI,"The token ""images"" signals computer-vision content and the fragments ""ndf"" and ""netd"" suggest neural field/network model terminology, so this is about AI models rather than software engineering."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,269,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,268,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,265,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,263,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,261,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,259,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,257,"RohanDobriyal, SakhinetiPraveena, dpascualhe, Shyam-duba, jayzalani, rudrakatkar, Aadik1ng",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,256,dpascualhe,17,17_memory_gpu_batch_size,0.7701229529345253,GPU memory and batch size (model training),AI,"The terms ""gpu"", ""memory"", and ""batch_size"" indicate concerns about deep learning model training and hardware/resource management; these are core AI/ML training topics rather than general SE or AI-for-SE."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,252,vm7151810,13,13_license_demo_lichess_this,0.6352591845073803,Lichess license and demo,SE,"The raw label contains ""license"" and ""lichess"", indicating questions about software licensing or distribution for the Lichess project, and ""demo"" suggests demonstration/deployment topics—signals pointing to software engineering."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,247,"dpascualhe, sergiopaniego, mansipatil12345",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,245,"SakhinetiPraveena, dpascualhe, sergiopaniego, jayzalani, Ravish990, nithika987",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,244,"dpascualhe, SakhinetiPraveena, jayzalani",15,15_tensor_at_task_datarep,0.7066016864663887,Tensor-based task data representation,AI,"The raw label contains ""tensor"" and ""datarep"" alongside ""task"", signaling machine learning data/tensor representations for tasks; these are core AI/ML concepts rather than pure software engineering."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,243,"dpascualhe, rudrakatkar, obamwonyi, jayzalani",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,242,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,241,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,240,"dpascualhe, Afreen-Kazi-1",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,239,"SakhinetiPraveena, dpascualhe, mansipatil12345, jayzalani, rudrakatkar",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,238,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,237,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,236,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,234,dpascualhe,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,229,"heebahsaleem, sergiopaniego",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,217,sergiopaniego,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,215,sergiopaniego,15,15_tensor_at_task_datarep,0.5771641251582122,Tensor-based task data representation,AI,"The raw label contains ""tensor"" and ""datarep"" alongside ""task"", signaling machine learning data/tensor representations for tasks; these are core AI/ML concepts rather than pure software engineering."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,214,"hqu-little-boy, RustyDev24, adaxiik, Heavenston",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,211,"sergiopaniego, jmplaza",0,0_model_modelmanager_serving_server,1.0,Model manager and serving server,SE4AI,"The raw tokens ""model"", ""modelmanager"", ""serving"", and ""server"" indicate infrastructure for managing and serving AI/ML models, which is a software engineering concern applied to AI systems. This focuses on engineering the serving/management components (SE for AI)."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,208,"rubenlucas93, sergiopaniego, jmplaza",26,26_i0906_20224_vec_07,0.622540341486343,Vector embeddings / representation,AI,"I labeled it AI because the token ""vec"" strongly signals vector representations or embeddings used in machine learning, while the remaining alphanumeric string looks like an ID or run/date identifier rather than software-engineering terminology."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,205,sergiopaniego,0,0_model_modelmanager_serving_server,1.0,Model manager and serving server,SE4AI,"The raw tokens ""model"", ""modelmanager"", ""serving"", and ""server"" indicate infrastructure for managing and serving AI/ML models, which is a software engineering concern applied to AI systems. This focuses on engineering the serving/management components (SE for AI)."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,204,sergiopaniego,10,10_dataset_download_datasets_you,0.478469056974231,Downloading datasets,AI,"The raw label includes ""dataset"" and ""download_datasets"", signaling focus on acquiring datasets for ML/AI work; there are no software-engineering-specific cues, so it aligns with AI."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,202,sergiopaniego,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,201,"adityarajsahu, sergiopaniego",34,34_jderobot_detectionsuite_darknet_wiki,0.566426274292896,JdeRobot DetectionSuite — Darknet object detection,SE4AI,"The label mentions JdeRobot and DetectionSuite (software/robotics framework) together with Darknet (an AI object-detection library) and wiki (documentation), indicating integration/development of software to run AI models, so it's software engineering for AI."
